Item Id,Item Name,Monster,Components
608001,Infernal Axe 1,,"Sinister Cloth
Dracophage Bug
Monster Bone+
Giant Beak [Yian Kut-Ku]"
608257,Black Belt Axe 1,,"Blackbelt Ticket
Najarala Coin
Rathalos Coin"
611329,Switch Fox 1,,"Famitsu Ticket
Mizutsune Tail [Mizutsune]
Large Snowclod [Gammoth]
Kecha Ear+ [Kecha Wacha]"
611585,Raikou Works 1,,"Dengeki Ticket
Hyper Lagiacrus Hide
Electroscale+ [Astalos]
Shell Shocker [Lagiacrus]"
611841,Pirate Axe J 1,,"Pirate Ticket J
Hyper Lavasioth Scale
Firecell Stone
Wyvern Gem"
616705,Research Axe 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Dragonite Ore"
617217,Gorgonzola Axe 1,,"Bistro Ticket G
Pawprint Ticket
Palico Ticket G"
617473,Elder Axe 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
655617,Petrified Gunlance 1,,"Iron Ore
Earth Crystal"
655873,Obsidian Gunlance 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
656129,Hard Hitter 1,,"Rubbery Hide [Gypceros]
Poison Sac
Lightcrystal"
657153,Lagomberastrophe 1,,"Hyper Hunter I
Lagombi Frozenclaw [Lagombi]
Ice Crystal
LR Lagombi Materials"
658177,Blue Devil Uberlance 1,,"Hyper Hunter I
Tetsucabra Tusks+ [Tetsucabra]
Paddock Oil+"
658689,Iron Gunlance 1,,"Iron Ore
Nitroshroom"
659713,Seditious Gunlance 1,,"Hyper Hunter II
Seregios Slavescale [Seregios]
Hyper Claw"
659969,Striker's Gunlance 1,,"Dragonite Ore
Firestone
Machalite Ore
Shiny Beetle"
660225,General's Arbalance 1,,"Novacrystal
Dragonite Ore
Iron Ore
Inferno Sac"
661761,Ancient Gyrelance 1,,"Machalite Ore
Flame Sac
Electro Sac [Khezu]
Rathalos Tail [Rathalos]"
662273,Rogue Gunlance 1,,"Iron Ore
Maccao Scale"
662785,Genenam Lance 1,,"Gendrome Hide [Gendrome]
Genprey Scale [Genprey]
Paralysis Sac"
663041,Bone Gunlance 1,,"Monster Bone S
Iron Ore
Popfish"
664833,Golem Gunlance 1,,"Monster Bone L
Shiny Beetle
Flame Sac"
665601,Hellsting 1,,"Blangonga Fang [Blangonga]
Blango Pelt [Blango]
Sharp Claw
Ice Crystal"
665857,Gerd Sting 1,,"Hyper Hunter I
Blangonga Fang+ [Blangonga]
Large Snowclod [Gammoth]"
666113,Scissor Gunlance 1,,"Hermitaur Claw [Daimyo Hermitaur]
Hermitaur Shell
Flame Sac"
666625,Fiore Nulo 1,,"Shiny Beetle
Bnahabra Wing [Bnahabra]
Iron Ore
Nitroshroom"
666881,Fiore Nulo (G) 1,,"Bnahabra Shell [Bnahabra]
Paralysis Sac
Lightcrystal"
667137,Fiore Nulo (R) 1,,"Bnahabra Shell [Bnahabra]
Flame Sac
Lightcrystal"
667393,Monsieur Gore 1,,"Seltas Horn+ [Seltas]
Konchu Shell [Konchu]
Torrent Sac"
671489,Worn Gunlance 1,,
671745,Obelisk 1,,"Earth Crystal
Dragonbone Relic
Elder Dragon Blood"
672257,Black Smoke Gunlance 1,,"Dark Stone
Dark Piece
Pokke Ticket"
672513,Yukumo Gunlance 1,,"Yukumo Wood
Iron Ore"
672769,Yukumo Puregunlance 1,,"Yukumo Ticket
Bubblefoam [Mizutsune]
Yukumo Wood"
673025,Baa Baa Gunlance 1,,"Bherna Ticket
Moofah Horn [Moofah]
Moofah Fleeceball
Monster Bone M"
673281,Wycademy Gunlance 1,,"Wycademy Ticket
Dragonite Ore
Azurefeather [Malfestio]
Lagiacrus Scale [Lagiacrus]"
673537,Hero Gunlance 1,,"Kokoto Ticket
Dragonbone Relic
Firecell Stone
Elder Dragon Blood"
673793,Kamak Gunlance 1,,"Pokke Ticket
Ice Crystal
Anteka Antler [Anteka]
Lightcrystal"
674049,Felyoshka 1,,"Bronze Guild Ticket
Pawprint Stamp
Yukumo Hardwood
Parashroom"
674305,Bamboo Birdsbane 1,,"Footbath Ticket
Yukumo Wood
Fire Herb
Hydro Hide [Ludroth]"
674561,Cornpopper 1,,"Heftcorn
Flame Sac
Ivy"
674817,Teostra Gunlance 1,,"Broken Statue
Dragonite Ore
Earth Crystal
Rath Marrow"
677889,Platinum Trophy 1,,"Famitsu Ticket
Mizutsune Claw+ [Mizutsune]
Rath Medulla
Pure Scale [Shagaru Magala]"
678145,Volt Works 1,,"Dengeki Ticket
Hyper Lagiacrus Hide
Thunder Sac [Khezu]
Kirin Thunderhorn [Kirin]"
678401,Pirate Gunlance J 1,,"Pirate Ticket J
Hyper Lavasioth Scale
Inferno Sac
Wyvern Gem"
681985,Snow Gunlance 1,,"Giadrome Hide+ [Giadrome]
Giaprey Scale+
Earth Crystal
Monster Bone S"
683777,Eine Wahrheit 1,,"G.Rathian Shard [Gold Rathian]
S.Rathalos Shard [Silver Rathalos]
HR Rath (Rare) Materials"
684033,Research Gunlance 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Inferno Sac"
684289,Barbecue Gunlance 1,,"Strange Mask
Privilege
Hyper Flarescale
Allfire Stone"
684545,Elder Gunlance 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
721153,Petrified Bow 1,,"Iron Ore
Earth Crystal"
721409,Obsidian Bow 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
722177,Arko Nulo (W) 1,,"Lightcrystal
Bnahabra Shell [Bnahabra]
Monster Fluid
Ice Crystal"
722433,Sonic Bow 1,,"Electro Sac [Khezu]
Vespoid Shell [Vespoid]
Hornetaur Wing [Hornetaur]
Shiny Beetle"
723713,Daimyo's Warbow 1,,"Hermitaur Shell
Cephalos Scale
Sm. Hermitaur Shell [Hermitaur]"
724225,Hunter's Stoutbow 1,,"Iron Ore
Carpenterbug"
724481,Yekla Arc 1,,"Elder Dragon Blood
Dragonite Ore
Machalite Ore"
725249,Queen Blaster 1,,"Rathian Shell [Rathian]
Rathian Webbing
Iron Ore"
727297,Crystalline Flower 1,,"Lightcrystal
Machalite Ore
Ice Crystal
Shiny Beetle"
728321,Hunter's Bow 1,,"Monster Bone S
Iron Ore"
728577,Kelbi Stingshot 1,,"High-quality Pelt
Kelbi Horn [Kelbi]
Rubbery Hide [Gypceros]
Stoutbone"
728833,Kut-Ku Stave 1,,"Kut-Ku Shell [Yian Kut-Ku]
Kut-Ku Scale
Shiny Beetle"
729601,Blango Fur Bow 1,,"Blango Pelt [Blango]
Sharp Claw
Ice Crystal"
730625,Worn Bow 1,,
730881,Angelbein 1,,"Earth Crystal
Hyper Extract
Elder Dragon Blood"
731393,Arca Raptora 1,,"Novacrystal
Dragonite Ore
Monster Broth"
736257,Ivory Bow 1,,"Stargazer Flower
Yukumo Wood
Lava Nugget"
736513,Onyx Bow 1,,"Dark Piece
Dark Stone
Pokke Ticket"
736769,Yukumo Bow 1,,"Yukumo Wood
Iron Ore"
737025,Yukumo Purebow 1,,"Yukumo Ticket
Mizutsune Tail [Mizutsune]
Yukumo Wood"
737281,Bamboo Taketori 1,,"Footbath Ticket
Yukumo Wood
Paddock Oil
Sap Plant"
737537,Seahorse Harp 1,,"Novacrystal
Plesioth Scale+ [Plesioth]
Lavasioth Scale+ [Lavasioth]"
737793,Morsel Bowfish 1,,"Speartuna
Paralysis Sac
Earth Crystal
Bitterbug"
738049,Chaos Bow 1,,"Chaos Mushroom
Poison Sac
Paralysis Sac
Sleep Sac [Malfestio]"
738305,Felyne Bow 1,,"Palico Ticket
Small Barrel
Paralysis Sac
Lightcrystal"
738561,Arachnid Bow 1,,"Toxic Kumori
Hercudrome
Sleep Sac [Malfestio]"
741633,Hero's Bow 1,,"Triforce
Gammoth Fang+ [Gammoth]
Malfestio Wing [Malfestio]
Brach Scalp+ [Brachydios]"
743425,Razor Striker 1,,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Ceanataur Hardclaw [Shogun Ceanataur]
Monster Toughbone"
746497,Wild Bow 1,,"Conga Pelt+ [Conga]
Jumbo Bone
Avian Finebone"
747009,Research Bow 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Gargwa Feather [Gargwa]"
747265,Kayamcha Slinger 1,,"Strange Mask
Privilege
Rubbery Finehide
Lrg ElderDragon Bone"
747777,Elder Bow 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
748033,Pirate Bow J 1,,"Buccaneer Ticket J
Barroth Scalp [Barroth]
Volvidon Carapace [Volvidon]
Malfestio Goldfeather [Malfestio]"
748289,Ancient Bow 1,,"Zelda Ticket
Basarios Carapace [Basarios]
Nerscylla Sharpclaw [Nerscylla]
Yukumo Hardwood"
786689,Petrified Daggers 1,,"Iron Ore
Earth Crystal"
786945,Obsidian Daggers 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
787201,Gelid Mind 1,,"Carbalite Ore
Avian Finebone
Machalite Ore
Ice Crystal"
787457,Twin Chainsaws 1,,"Machalite Ore
Electro Sac [Khezu]
Paddock Oil"
787713,Roving Saws 1,,"Hyper Hunter I
Thunder Sac [Khezu]
Tetsucabra Tusks+ [Tetsucabra]
Paddock Oil"
788225,Insecticutters 1,,"Vespoid Wing [Vespoid]
Hornetaur Wing [Hornetaur]
Monster Fluid"
788481,Insectiscythes 1,,"Hyper Hunter I
Vespoid Carapace [Vespoid]
Hornetaur Carapace [Hornetaur]
Seltas Innerwing [Seltas]"
788737,Twin Daggers 1,,"Iron Ore
Earth Crystal"
788993,Hurricane 1,,"Lightcrystal
Earth Crystal
Iron Ore"
789249,Cleaving Jaws 1,,"Zamtrios Sawtooth [Zamtrios]
Freezer Sac
Torrent Sac"
789505,Cool Cleavers 1,,"Hyper Hunter I
Zamtrios Scale+ [Zamtrios]
Sharqskin Scale [Zamite]
Paddock Oil+"
790529,Seditious Talons 1,,"Hyper Hunter II
Seregios Carver [Seregios]
Hyper Claw"
790785,Dual Hatchets 1,,"Dragonite Ore
Machalite Ore
Shiny Beetle"
791041,Tornado Hatchets 1,,"Hyper Hunter I
Carbalite Ore
Monster Broth"
791809,Sworn Rapiers 1,,"Lightcrystal
Dragonite Ore
Shiny Beetle
Black Pearl"
792065,Dual Piercers 1,,"Great Maccao Scale [Great Maccao]
Maccao Hide [Maccao]
Iron Ore"
793089,Bone Scythes 1,,"Monster Bone S
Bird Wyvern Fang"
793345,Twin Flames 1,,"Rathalos Scale [Rathalos]
Rathian Scale [Rathian]
Rath Wingtalon
Monster Bone M"
793601,Wyvern Strife 1,,"S.Rathalos Scale+ [Silver Rathalos]
G.Rathian Scale+ [Gold Rathian]
Rath Marrow"
793857,Talon Carvers 1,,"Tetsucabra Claw [Tetsucabra]
Sharp Claw
Monster Bone M"
794113,Plesioth Cutlasses 1,,"Plesioth Scale+ [Plesioth]
Cephalos Fin+
Aqua Sac
Whetfish"
794369,Firestorm 1,,"Lavasioth Fin+ [Lavasioth]
Plesioth Fin+ [Plesioth]
Monster Keenbone"
794625,Bladed Edges 1,,"Ceanataur Claw [Shogun Ceanataur]
Ceanataur Shell
Sharp Claw"
794881,Bladed Pincers 1,,"Hyper Hunter I
Hyper Claw
Ceanataur Claw+ [Shogun Ceanataur]"
795393,Crab Horns 1,,"Decayed Crimson Horn [Daimyo Hermitaur]
Hermitaur Shell
Carpenterbug"
796161,Blazeblades 1,,"Firestone
Monster Bone M
Stinkhopper"
797185,Maulagombs 1,,"Hyper Hunter I
Lagombi Frozenclaw [Lagombi]
Ice Crystal
LR Lagombi Materials"
797441,Dual Battleaxes 1,,"Rubbery Hide [Gypceros]
Monster Bone M
Poison Sac"
797953,Snow Venom 1,,"Iodrome Hide [Iodrome]
Giaprey Hide [Giaprey]
Ioprey Fang [Ioprey]
Bird Wyvern Fang"
798209,Whirlitwists 1,,"Seltas Carapace [Seltas]
Torrent Sac
Monster Fluid"
798465,Whirlitorture 1,,"Hyper Hunter I
S.Queen Hardpectus [Seltas Queen]
Seltas Carapace [Seltas]
Fucium Ore"
798721,Kut-Ku Pair 1,,"Kut-Ku Ear [Yian Kut-Ku]
Kut-Ku Scale
Brute Bone"
801025,Twin Nails 1,,"Daora Claw [Kushala Daora]
Fire Dragon Claw [Teostra]
Elder Dragon Bone
Commendation"
803329,Worn Blades 1,,
803585,Enduring Schism 1,,"Earth Crystal
Dragonbone Relic
Elder Dragon Blood"
803841,Hi Twin Daggers 1,,"Carbalite Ore
Daora Webbing [Kushala Daora]
Elder Dragon Blood"
804097,Black Twin Daggers 1,,"Dark Stone
Dark Piece
Pokke Ticket"
804353,Yukumo Duo 1,,"Yukumo Wood
Iron Ore"
804609,Pure Yukumo Duo 1,,"Yukumo Ticket
Bubblefoam [Mizutsune]
Yukumo Wood"
804865,Wycademy Blades 1,,"Wycademy Ticket
Dragonite Ore
Azurefeather [Malfestio]
Lagiacrus Hide [Lagiacrus]"
805121,Heroic Twins 1,,"Kokoto Ticket
Commendation
Elder Dragon Bone
Elder Dragon Blood"
805377,Guild Knight Sabers 1,,"Bronze Guild Ticket
Novacrystal
Rare Scarab
Black Pearl"
805633,Addled Beers 1,,"Kokoto Ticket
Monster Bone+
Sleep Herb"
805889,Pokke Mittens 1,,"Pokke Ticket
Lagombi Pelt [Lagombi]
Iron Ore
Ivy"
806145,White Dango 1,,"Yukumo Riceflour
Yukumo Ticket
Yukumo Wood
Honey"
806401,Spicy Dango 1,,"Inferno Sac
Yukumo Riceflour
Fire Herb
Yukumo Hardwood"
806657,Tengu Dango 1,,"Toxin Sac
Yukumo Riceflour
Toadstool
Yukumo Hardwood"
806913,Glutton's Tools 1,,"Bistro Ticket
Dragonite Ore
Brute Bone"
807169,Stewbry Stirfoils 1,,"Hyper Hunter I
Bistro Ticket
Agnaktor Tail [Agnaktor]
Uragaan Jaw [Uragaan]"
807425,Qornu Waga 1,,"Butterfly Beetle
Hercudrome
Dragonite Ore
Bnahabra Wing [Bnahabra]"
807681,Shaka Scarecrows 1,,"Pokke Ticket
Monster Keenbone
King Scarab
Paralysis Sac"
807937,Felyne and Melynx 1,,"Puppet Ticket
Hyper Mizutsune Scale
Hyper Narga Scale
Omniplegia Sac"
808193,Felyne Claws 1,,"Felyne Fur Ruby
Pawprint Stamp
Lagombi Frozenclaw [Lagombi]
Glavenus Tailpiece [Glavenus]"
808449,Daora Blades 1,,"Broken Statue
Dragonite Ore
Earth Crystal
Rath Marrow"
811009,Pirate Edges J 1,,"Pirate Ticket J
Hyper Lavasioth Scale
Firecell Stone
Wyvern Gem"
811521,Baki Combat Jutsu 1,,"Arena Ticket
Hyper Gammoth Fur
Brach Pounder [Brachydios]
Sharp Claw"
812033,Fan Club Fans 1,,"Fan Club Application
Iodrome Hide+ [Iodrome]
Great Maccao Hide+ [Great Maccao]
Rare Scarab"
815617,Pink Maracas 1,,"Conga Pelt+ [Conga]
Congalala Pelt+ [Congalala]
Stoutbone"
815873,Giaprey Claws 1,,"Giaprey Scale+
Giaprey Hide+
Giadrome Claw+ [Giadrome]
Monster Bone S"
816897,Research Spikes 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Carbalite Ore"
817153,Cercatore Talea 1,,"Pub Ticket
Nightcloak Plume [Nightcloak Malfestio]
Dreadqueen Shard [Dreadqueen Rathian]"
817665,Luzio Saurel 1,,"Sunmarge Crystal
Eltalite Ore
Flood Sac"
817921,Elder Daggers 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
818177,Jinrai Works 1,,"Dengeki Ticket XX
Kirin Finehide [Kirin]
Boltscale [Astalos]"
818433,Light Sword Cypher 1,,"Option
Gold Rajang Pelt [Rajang]
Black Blood [Savage Deviljho]"
852225,Petrified Horn 1,,"Iron Ore
Earth Crystal"
852481,Obsidian Horn 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
852993,Seditious Warhorn 1,,"Hyper Hunter II
Seregios Carver [Seregios]
Hyper Claw"
853505,Kut-Ku's Song 1,,"Giant Beak [Yian Kut-Ku]
Kut-Ku Scale
Konchu Shell [Konchu]"
854017,Larinoth Ocarina 1,,"Larinoth Hide [Larinoth]
Monster Bone M
Screamer Sac"
854273,Iron Horn 1,,"Iron Ore
Machalite Ore"
855297,Metal Bagpipe 1,,"Black Pearl
Machalite Ore
Screamer Sac"
855553,Heavy Bagpipe 1,,"Carbalite Ore
Dragonite Ore
Uragaan Jaw [Uragaan]"
856833,Sonic Glass 1,,"Vespoid Wing [Vespoid]
Hornetaur Wing [Hornetaur]
Shiny Beetle"
857089,Bone Horn 1,,"Monster Bone S
Blue Mushroom"
857345,Hunter's Horn 1,,"Monster Bone+
Monster Fluid
Shiny Beetle
Dragon Toadstool"
858625,Velociprey Balloon 1,,"Velociprey Scale
Velociprey Hide [Velociprey]
Screamer Sac"
859649,Bull Grunt 1,,"Bullfango Pelt [Bullfango]
Jumbo Bone
Iron Ore"
861697,Shell Castanet 1,,"Ceanataur Shell
Hermitaur Shell
Hermitaur Claw [Daimyo Hermitaur]
Rubbery Hide [Gypceros]"
862209,Vicello Nulo (G) 1,,"Bnahabra Wing [Bnahabra]
Genprey Fang [Genprey]
Lightcrystal"
862465,Vicello Nulo (R) 1,,"Bnahabra Wing [Bnahabra]
Fire Herb
Lightcrystal"
862721,Vicello Nulo (W) 1,,"Bnahabra Wing [Bnahabra]
Snow Herb
Lightcrystal"
864257,Dodotto Horn 1,,"Blangonga Whisker [Blangonga]
Blango Pelt [Blango]
Sharp Claw
Jumbo Bone"
868097,Worn Horn 1,,
868353,Avenir's Music Box 1,,"Earth Crystal
Dragonbone Relic
Elder Dragon Blood"
868865,Black Lute 1,,"Dark Stone
Dark Piece
Pokke Ticket"
869121,Yukumo Flute 1,,"Yukumo Wood
Iron Ore"
869377,Yukumo Pureflute 1,,"Yukumo Ticket
Mizutsune Claw [Mizutsune]
Yukumo Wood"
869633,Bherna Chime 1,,"Bherna Ticket
Lightcrystal
Yukumo Wood
Electro Sac [Khezu]"
869889,Airship Horn 1,,"Airship Ticket
Firestone
Moofah Fleeceball
Rath Marrow"
870145,Handmade Frog 1,,"Tailed Frog
Yukumo Wood
Frog"
870401,Magia Charm 1,,"Blossom Cricket
Lightcrystal
Hercudrome"
870657,Swell Shell 1,,"Humspun Conch
Vivid Fluid [Nibelsnarf]
Earth Crystal
Hercudrome"
870913,Azumand Wind 1,,"Wycademy Ticket
Sleep Herb
Lava Nugget
Ivy"
871169,Poison Fungasax 1,,"Reststool
Poison Sac
Yukumo Wood
Toadstool"
871425,Cornupion 1,,"Toxic Kumori
Monster Bone+
Paralysis Sac"
874241,Blitz Works 1,,"Dengeki Ticket
Hyper Lagiacrus Hide
Thunder Sac [Khezu]
Zinogre Shocker [Zinogre]"
874753,Megaphone 1,,"Fan Club Application
Velocidrome Hide+ [Velocidrome]
Gendrome Hide+ [Gendrome]
Firecell Stone"
876289,Razor Castanet 1,,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Hermitaur Hardclaw [Daimyo Hermitaur]
Rubbery Finehide"
876545,Cloaked Lyre 1,,"Nightcloak Hunter I
Nightcloak Plume [Nightcloak Malfestio]
Malfestio Hrd Wingtalon [Malfestio]
Eltalite Ore"
877825,Basarios Rock 1,,"Basarios Carapace [Basarios]
Machalite Ore
Inferno Sac"
878081,Volcanic Rock 1,,"Basarios Cortex [Basarios]
Gravios Cortex [Gravios]
Kut-Ku Cortex [Yian Kut-Ku]
Machalite Ore"
879361,War Drum 1,,"Conga Pelt+ [Conga]
Jumbo Bone
Brute Bone
King Scarab"
879617,Glass Royale 1,,"Vespoid Razorwing [Vespoid]
Flutterfly
Monster Essence
Remobra Finehide [Remobra]"
879873,Memento Mosca 1,,"Airship Ticket G
Gargwa Finefeather [Gargwa]
Eltalite Ore"
880129,Research Horn 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Rare Scarab"
880385,Elder Horn 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
917761,Petrified Rod 1,,"Iron Ore
Earth Crystal"
918017,Obsidian Rod 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
919297,Seditious Breaker 1,,"Hyper Hunter II
Seregios Slavescale [Seregios]
Hyper Claw"
920065,Iron Bayonet 1,,"Iron Ore
Carpenterbug"
920321,Arcane Strike 1,,"Lightcrystal
Rubbery Hide [Gypceros]
Thunderbug"
920577,Azure Bayonet 1,,"Velociprey Hide [Velociprey]
Monster Bone S
Iron Ore"
920833,Heaven's Rath Glaive 1,,"S.Rathalos Scale+ [Silver Rathalos]
G.Rathian Scale+ [Gold Rathian]
Inferno Sac"
921089,Crimson Fury 1,,"Iodrome Hide [Iodrome]
Ioprey Scale [Ioprey]
Poison Sac"
921345,Sand Anchor 1,,"Cephalos Fin
Cephalos Scale
Monster Bone M"
922113,Bone Staff 1,,"Monster Bone S
Mystery Bone
Iron Ore"
922369,Sky-high Glaive 1,,"Hyper Hunter I
Monster Keenbone
Monster Broth
Rhenoplos Carapace [Rhenoplos]"
922881,Sturdy Glaive 1,,"Monster Bone+
Machalite Ore
Monster Fluid"
923393,Deep Blue Glaive 1,,"Hyper Hunter I
Monster Hardbone
Cephalos Scale+
Monster Broth"
924417,Wardance Cudgel 1,,"Blango Pelt [Blango]
Sharp Claw
Brute Bone"
929793,Black Rod 1,,"Dark Stone
Dark Piece
Pokke Ticket"
930049,Push Broom 1,,"Pokke Ticket
Yukumo Wood
Snowclod [Gammoth]
Rathian Spike [Rathian]"
930305,Magia Pitareen 1,,"Blossom Cricket
Lightcrystal
Hercudrome"
930561,Garia Club 1,,"Pokke Ticket
Monster Keenbone
Inferno Sac
Well-done Steak"
930817,Acorn Rod 1,,"Spiky Acorn
Dragonite Ore
Small Barrel
Yukumo Wood"
931073,Deathport Staff 1,,"Sinister Cloth
Dracophage Bug
Monster Bone+
Unknown Skull"
932353,Conviction Glaive J 1,,"Pirate Ticket J
Hyper Lavasioth Scale
Firecell Stone
Wyvern Gem"
932609,Aladdin's Wand 1,,"Magi Coin
Hyper G.Magala Scale
Gore Magala Carapace [Gore Magala]
Pure Scale [Shagaru Magala]"
932865,Spear of the Beast 1,,"Ushio Coin
Hyper Mizutsune Scale
Elder Dragon Blood
Gammoth Redfur [Gammoth]"
936193,Graviafaren 1,,"Gravios Scalp
Gravios Carapace [Gravios]
Solar Bursa [Glavenus]"
936705,Stealth Glaive 1,,"Nerscylla Carapace [Nerscylla]
Spider Web"
937473,Blossomajesty 1,,"G.Rathian Shard [Gold Rathian]
S.Rathalos Shard [Silver Rathalos]
HR Rath (Rare) Materials"
937729,Boltbrute 1,,"Kirin Azure Peak [Kirin]
Platinum Mane
Rubbery Finehide"
937985,Research Glaive 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Small Goldenfish"
938241,Eldora Scepter 1,,"Opulent Artifact
Fucium Ore
Carbalite Ore
Paddock Oil+"
938497,Elder Rod 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
983297,Petrified Strongarm 1,,"Iron Ore
Earth Crystal"
983553,Obsidian Strongarm 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
984833,Poison Blade 1,,"Monster Bone L
Gypceros Webbing [Gypceros]
Poison Sac"
985089,Elite Blade 1,,"Iron Ore
Earth Crystal"
985857,Blackguard 1,,"Dragonite Ore
Firestone
Lightcrystal
Earth Crystal"
986369,K. Captain's Blade 1,,"Hyper Hunter I
Novacrystal
Electroscale+ [Astalos]
Wyvern Gem"
987393,Rogue Axe 1,,"Disc Stone
Maccao Scale
Bird Wyvern Fang"
988161,Bone Blade 1,,"Monster Bone S
Iron Ore"
988417,Poisonous Veil 1,,"Monster Bone+
Poison Sac
Machalite Ore
Ioprey Fang [Ioprey]"
990209,Desertfall 1,,"Cephalos Fin
Cephalos Fang [Cephadrome]
Iron Ore"
990721,Seditious Blade 1,,"Hyper Hunter II
Seregios Airblade [Seregios]
Hyper Monster Bone"
994049,Worn C. Blade 1,,
994305,Chrono Gear 1,,"Earth Crystal
Dragonbone Relic
Elder Dragon Blood"
994817,Black Strongarm 1,,"Dark Stone
Dark Piece
Pokke Ticket"
995073,Pizzaxe 1,,"Bistro Ticket
Dragonite Ore
Paddock Oil"
995329,Hero Strongarm 1,,"Kokoto Ticket
Dragonbone Relic
Firecell Stone
Elder Dragon Blood"
995585,Vaik Veil 1,,"Armored Bream
Monster Bone+
Machalite Ore
Whetfish"
995841,Mandible Blade 1,,"Butterfly Beetle
Hercudrome
Dragonite Ore
Bnahabra Shell [Bnahabra]"
996097,Cuddly Cat 1,,"Palico Ticket
Dragonite Ore
Shiny Beetle
Genprey Fang [Genprey]"
996353,Chameleos C. Blade 1,,"Broken Statue
Dragonite Ore
Earth Crystal
Rath Marrow"
997633,Charge Fox 1,,"Famitsu Ticket
Mizutsune Claw+ [Mizutsune]
Fucium Ore
Solar Bursa [Glavenus]"
997889,Legendary Anchor J 1,,"Pirate Ticket J
Hyper Lavasioth Scale
Inferno Sac
Wyvern Gem"
1002753,Blossomauler 1,,"G.Rathian Shard [Gold Rathian]
S.Rathalos Shard [Silver Rathalos]
HR Rath (Rare) Materials"
1003009,Research Blade 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Disc Stone"
1003265,Chili Axe 1,,"Bistro Ticket G
Pawprint Ticket
Palico Ticket G"
1003521,Elder Strongarm 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
